parent_nutrition,gamete_methylation,offspring_lifespan,developer_alignment,agent_autonomy,codebase_persistence,fusion_eroi,energy_surplus,carbon_index,species_survival
-1.634773765238409116e+00,-1.052334484654064151e-01,-1.542704949492203825e+00,-2.966973324760639463e-01,5.766818506884556772e-01,-6.698942936695294614e-01,1.243033749160737944e+00,5.157679455833233950e-01,4.371153728094545610e-01,1.641558226913153007e+00
-1.001997394363061344e+00,4.070079003467935719e-01,-1.599590929729613809e+00,6.654088031553894167e-01,-2.559511268875005324e-02,-1.174827050890107749e+00,1.772236944154087057e+00,-7.268763603845809218e-01,7.208988339847650639e-01,1.109816236421075741e+00
1.173495767040459770e+00,1.472797050206944069e+00,-3.343410205802808677e-01,1.033066317034333936e+00,-3.449619574638952413e-01,-4.750504008324533123e-01,3.968713432171439015e-01,-1.213814337312890013e+00,-4.612538627837163840e-01,-1.242361403702854750e+00
2.620022391435725684e-01,1.689725455273176635e+00,1.417759104859603048e-01,-1.360660154149778145e-01,1.122835693189034645e+00,-1.464933982973354976e+00,5.318536428379674330e-01,-5.453775533501368233e-01,-1.585075178355346726e+00,-3.367810251162698942e-01
1.579537791302317196e+00,3.965984494669877458e-01,1.556512411340784441e+00,-1.116835522924598950e-01,-3.078146122529430428e-01,6.703858738737932255e-01,-1.565633303423677791e+00,-4.055402153087684924e-01,-9.150989803532245670e-01,-1.949518361437684977e+00
1.130234940591494874e+00,-2.152282742498134449e-01,-1.838364717984930508e-01,1.547128920418633147e+00,-1.501899541227809110e+00,7.338027652310601390e-01,-9.210619990761319265e-02,-1.391709781146716507e+00,9.812721643605878397e-01,-1.119555589730241163e+00
1.314722357829368971e+00,1.012756316107210619e+00,-3.012806558495509934e-01,1.473683095294758827e+00,-6.703790717112718678e-01,-3.891367640576491871e-01,5.641170728972657589e-01,-1.569876447358721450e+00,-2.568253077537249393e-02,-1.014190560287737242e+00
1.210997583132096267e+00,1.055414669018080787e+00,1.231093070046238136e+00,-1.379193495663089408e-01,7.131131589263544068e-01,-2.093218250755255749e-01,-6.006946154386495484e-01,-4.403420288750885536e-01,-1.564404110379176815e+00,-1.403290217692296782e+00
3.543810890671878489e-01,1.786949244208119403e+00,-3.036647597926602771e-01,-1.194496654927917623e-01,1.157277835371729457e+00,-1.276544877727442406e+00,2.792490874813359225e-01,-4.070372529406142692e-01,-1.537735006983584674e+00,-2.662574455883615077e-01
-1.274216791324212839e+00,6.621737907221256769e-01,-9.649729049956087268e-01,-4.036062832580862292e-01,1.010634684527447869e+00,-1.212168411872901030e+00,1.188565081080932950e+00,2.986647357767523991e-01,-1.087240241592436901e-01,1.319227475723810272e+00
-1.273971599601927407e+00,-1.163562943388260829e+00,-8.587369921421253993e-01,1.446188330346143969e-01,-9.641238431792902297e-01,4.798250284472104776e-01,6.925189265220309531e-01,-9.900994665960690874e-03,1.593483329712534813e+00,1.155753613464972185e+00
7.456754426786468271e-01,1.193335315322929524e-01,1.465439812314888179e+00,-7.938649658907152018e-01,6.001995136310471768e-01,1.715863625395640801e-01,-1.471032660614392196e+00,6.360856998891460945e-01,-1.360919814532580929e+00,-1.014802856145440524e+00
1.176904531164285839e+00,7.244471160713105151e-01,1.378376875166434257e+00,-4.447336017788577900e-01,7.462778337146688257e-01,-4.216770452944134662e-01,-1.101308335384552972e+00,-4.401179916620407973e-01,-1.354173021040613101e+00,-1.075168110677463540e+00
1.890553464173677922e-01,-9.349204789831598861e-01,-1.161758191148862251e-01,1.185437700256185112e+00,-1.842323547270946493e+00,1.358850864183783536e+00,1.386113854964915737e-01,-7.342414546376562212e-01,1.558011282674993447e+00,-1.289057321112826726e-01
-3.009118206663111694e-01,1.767866341769191330e+00,-5.434825509906532348e-01,-4.484826474694051934e-01,1.531833276534171562e+00,-1.805730834402041074e+00,1.108189205026052893e+00,-1.336484374270091313e-01,-1.300549058592530338e+00,1.628808691889302718e-01
-1.725705505855967159e+00,2.283829071281928969e-01,-7.762508472019744588e-01,-1.109095047776585519e+00,1.383339796454150727e+00,-1.118582084280214550e+00,6.996690714339045547e-01,1.181067538255932359e+00,-4.855773742865001630e-01,1.328911160332021391e+00
1.391952534586252677e-01,-3.428854856393014905e-01,1.613314026455311190e+00,-1.272891354763743932e+00,7.341819533877324000e-01,4.299257351774454228e-01,-1.617585208948797426e+00,1.172278406684561514e+00,-1.230467808227247772e+00,-5.335169568049320521e-01
-1.198608968419929033e+00,-1.374321079058715922e+00,1.397457299399606778e-01,-1.303648582026887048e+00,3.133929668403303004e-01,6.152229028973279501e-01,-3.428368313682109703e-01,1.754900124739377176e+00,8.997390249156685949e-01,1.258030419784998966e+00
-1.360211691889583463e+00,-1.710517617285839953e-01,-1.463948784568544159e+00,-4.254657901871893855e-01,6.439077456757758000e-01,-1.108927880169406466e+00,1.266040042464749771e+00,4.353255145425815043e-01,3.340399997162585843e-01,1.552822228870727184e+00
6.120307100063863137e-01,1.740436707877751621e+00,-7.306569421097064421e-01,6.780878081646597444e-01,9.283700644677721492e-01,-1.222380633349631651e+00,1.116608136118468764e+00,-9.889860471086207028e-01,-9.186921906686494887e-01,-4.060158831380574762e-01
6.294992239549244140e-01,-9.090598623783059384e-01,1.252808703758208742e+00,-4.578375419999691776e-01,-4.525837066961828636e-01,1.208231561740222171e+00,-1.737623681437256540e+00,6.543032135713953146e-01,2.182234887884330551e-02,-1.178435748326922550e+00
9.608936147279040219e-01,5.984896907529397847e-01,-7.916423805047572149e-01,1.588733895135517882e+00,-1.058916912853889558e+00,8.236886964842253522e-02,7.152913200041699504e-01,-1.896360446515065412e+00,3.677160297294886360e-01,-9.841790450102674281e-01
-1.080615470658165433e+00,-2.612862527623965314e-01,5.610648054811973040e-01,-1.626479135753627014e+00,1.579326137512095274e+00,-6.465045450884410183e-01,-4.251919528890905076e-01,1.398007891056387564e+00,-9.245531183621328308e-01,8.919638656614019556e-01
1.520301912969704405e+00,8.610090398917059629e-01,-1.153616686718936662e-01,1.155919589390259850e+00,-7.107958664876155019e-01,9.196772486659551826e-02,7.381218437726065618e-02,-1.607778002615583901e+00,-9.983960209434403210e-02,-1.223638386862196059e+00
-3.293863874514668111e-01,-1.314328032000868340e+00,9.654325069720710584e-01,-9.585078974118634854e-01,-2.506019414350346142e-01,1.292881519114410516e+00,-1.192928996523216822e+00,1.347574284038130621e+00,4.031668159753568625e-01,-6.559185488461041769e-02
-4.197468790778350334e-01,-1.266870202164693815e+00,-8.842725008814822374e-01,6.233104746971234178e-01,-1.377255128632586478e+00,6.533965038991135232e-01,6.793968422627597592e-01,-3.645070775934411977e-01,1.571781470107205481e+00,1.124286928167273825e+00
-1.627604681244690488e+00,-2.503392895061340440e-01,-9.865010743093707291e-01,-8.754552042227712327e-01,1.149436814705526944e+00,-9.447776727512747774e-01,8.483336713272369156e-01,1.075992799239068543e+00,-1.891973113758090852e-01,1.508084922001328376e+00
-5.177943974394053628e-01,-9.931425228803136829e-01,-1.350463832646850770e+00,6.428900115526174908e-01,-9.863884749227269655e-01,2.321063245438652056e-01,9.074910389844172975e-01,-3.988976708521175252e-01,1.713047442410792431e+00,9.720760056782488112e-01
1.182293302719740646e+00,-7.048129160743223931e-01,1.466600366795937527e+00,-2.777933209624598443e-01,-7.444888205848806395e-01,1.243893083884810569e+00,-1.723527670135658996e+00,3.457851413358529746e-01,-3.164030220593631593e-01,-1.457844127528999500e+00
1.548469707515301330e+00,9.433427132781423419e-01,1.105514658679336071e+00,3.491254718481086039e-01,2.970890070458984678e-01,-1.522650625674424330e-01,-7.028302396776552330e-01,-6.443462484115031197e-01,-1.053846697201535898e+00,-1.864636062011274742e+00
-1.258076077347251853e-01,8.580815151903106175e-01,-1.460584223991687747e+00,1.244756837735961241e+00,-4.151257692579860548e-01,-9.052255504077444392e-01,1.621167648480472012e+00,-1.294753269218090308e+00,2.169578984270451316e-01,1.183793842536819824e-01
-7.784939226421175862e-01,-9.269568039147930705e-01,8.404695872984228044e-01,-1.314031587063038797e+00,2.697877648993543542e-01,7.598408414515733789e-01,-1.217303793134193679e+00,2.005404952505867033e+00,7.847485213426690087e-02,3.841561820805712291e-01
-1.265714958700542736e+00,-1.472958592513527787e+00,-4.406964592506833478e-01,-8.107259757565425939e-01,-3.565038194039699820e-02,3.917725110835004187e-01,2.862018412220229679e-01,1.463114220110478980e+00,1.066740448045667700e+00,1.705546977503193951e+00
2.582491190664835123e-01,1.232218597792142489e+00,6.877752863388409965e-01,-8.011037962355214148e-01,1.453227658151927004e+00,-1.271660490469771698e+00,-2.271381860605041214e-01,3.652927406618682316e-01,-1.542653232258189844e+00,-4.720214378207642780e-01
-8.784201556419763968e-01,-1.116497796267627685e+00,4.519469836563261289e-01,-1.479904758091497019e+00,4.864327743526484782e-01,5.763758178347506700e-01,-8.435701443857406279e-01,1.763690145524300146e+00,3.596447437572956596e-01,7.774446486282174940e-01
-2.096099402487777708e-01,1.245675951947897042e+00,6.306661875761290226e-01,-8.302752747875822292e-01,1.668847152156132774e+00,-1.177537952547025979e+00,-1.863411355809394543e-01,4.342166828313925864e-01,-1.707606002183288840e+00,-5.992191763926939946e-02
1.436604984938081309e-01,-1.725227758084944663e+00,5.109286496855942605e-01,1.807395530820529450e-01,-1.247602921314983959e+00,1.621838909855451538e+00,-7.066969314436670757e-01,4.604801533885715115e-01,1.391554054386322958e+00,1.067824957718368356e-01
1.659365059804587816e-01,1.353007408163594105e+00,4.703173134447927173e-01,-5.648037723508987362e-01,1.294758887878232567e+00,-1.161785253198928558e+00,5.652036798277430135e-02,7.045068386969280394e-02,-1.621519333868372437e+00,1.376200477928189170e-01
-4.566514474344857133e-01,1.280110882737492961e+00,-1.167592154563758811e-01,-6.905112040937283480e-01,1.515670971301414927e+00,-1.564757458887589214e+00,6.289644509927942995e-01,4.672789982018976107e-01,-1.481084907756792468e+00,3.579090477037021878e-01
4.846321691301180845e-01,-1.086324278076297167e+00,2.105615164132632888e-01,7.029200667915944667e-01,-1.512715991025223916e+00,1.460892497685497116e+00,-6.057493941756144640e-01,-2.379594724291535512e-01,1.425672156871415908e+00,-5.047851000107755892e-01
-1.799707667324873528e-01,-1.269404132535506546e+00,-5.585560322178508841e-01,9.016234360678353488e-01,-1.294327433581687670e+00,1.025272205491501332e+00,1.247102528597008458e-01,-6.888375919234377420e-01,1.700070776722734767e+00,1.692520617669922012e-01
-6.758661367373997031e-01,1.308741871983859273e+00,-7.426958427670697638e-02,-5.469690112717698893e-01,1.340961201185636886e+00,-1.385563891985201579e+00,3.495353539892787076e-01,1.783303499715108154e-01,-1.172834865545128613e+00,2.843924683759721517e-01
2.405678050706985538e-01,1.623157162000401721e+00,-1.108851857845237543e+00,1.081832891378553985e+00,3.277665350910116127e-01,-1.353106191845095063e+00,1.285339886592178793e+00,-1.285398985581001519e+00,-5.040237127895653702e-01,-8.161494633667729093e-02
-1.759611161443400018e+00,-8.975109044070472830e-01,-1.308155372434222086e+00,-7.692390115587455224e-02,-2.355113161273887368e-01,-5.545874303231002056e-01,1.176486888424042476e+00,4.135051404937720165e-01,1.207224992049708012e+00,1.467811024586161528e+00
1.617586519035601189e-01,-7.919648401288050810e-01,-8.800626420005523975e-01,9.042604316628530814e-01,-1.482362691301169155e+00,8.113691074368176714e-01,5.431937395802400870e-01,-8.658721799479377479e-01,1.401724386482421814e+00,3.923766739753182242e-01
5.904152774252121594e-01,4.470329715827756067e-01,1.607815453602050138e+00,-7.866409363146840139e-01,9.733102491101613962e-01,2.195342925012533711e-02,-1.087446867382549254e+00,7.920004110019949195e-01,-1.395151783986202432e+00,-5.603364411513370724e-01
-1.729452337449563504e-01,-1.107121053303472769e+00,-8.771384110872242346e-01,8.532518031584678253e-01,-1.428293716127549962e+00,9.967818289061708414e-01,6.800735070942495186e-01,-6.236995644064543542e-01,1.411478766555931186e+00,2.135155715337691273e-01
4.409129004582389988e-01,-2.837299816779758066e-01,1.525374785000360056e+00,-1.097439990405080223e+00,5.851577054789980359e-01,5.550799840459784695e-01,-1.570649758379996541e+00,9.678848836884825779e-01,-1.159406702062668604e+00,-7.177007715971474022e-01
3.285820248616295319e-02,3.156288067139801923e-01,-1.671856780194934666e+00,1.290100888995566297e+00,-6.072012081138241646e-01,-6.499195390556561369e-01,1.584738758407605808e+00,-1.118470732759237807e+00,6.756221838511964339e-01,3.018878564704898237e-01
8.913064401549379845e-01,-3.102759413436560476e-01,1.326629425607409374e+00,-3.106523613701879516e-02,-7.910465328759350712e-01,1.351257176079368350e+00,-1.552820796890330923e+00,2.162520106947811785e-02,-1.145965996130011468e-02,-7.557765646912993907e-01
1.182421354344022735e+00,8.902951228306318354e-01,1.127738492047323238e+00,-3.887532499614665960e-01,7.454327075853083295e-01,-4.382710658987606922e-01,-7.698739954312564526e-01,1.790828395484882485e-01,-1.602934414592598777e+00,-9.459263962511524904e-01
-3.025618597619822436e-01,-1.350577668197150860e+00,-6.012645596971916140e-01,5.266938573155843795e-01,-1.292519707062561585e+00,1.107738316806938794e+00,2.256457374704635976e-01,-3.844987549589483633e-01,1.480177586767265074e+00,5.075244350723107090e-01
1.073912848196033387e+00,1.950844020601572915e+00,2.446535218482930873e-01,4.931717304528168699e-01,9.518310217431806830e-01,-8.008363199745326400e-01,5.811533304243005765e-02,-5.467660306353963051e-01,-1.568382960238667856e+00,-1.002331213501044926e+00
7.960621094741880954e-01,1.146039653488480026e+00,1.007372001810505013e+00,-6.439649932275816058e-01,1.091237795665505050e+00,-6.752504197493905957e-01,-5.705255484096634078e-01,9.077108899293546973e-02,-1.694838040071998675e+00,-9.442329003469762672e-01
-8.570451962655682709e-02,1.006218821260789875e+00,-1.466311220351781186e+00,1.161939223336936999e+00,2.277121362387233006e-01,-1.560868304128421702e+00,1.470633060644032541e+00,-1.268612831465432356e+00,5.631466041622532753e-02,8.344765232680072253e-02
-1.658848234242873199e+00,-1.170180668580430794e+00,-6.905246979908715721e-01,-1.022265230405806413e+00,4.663664803532198699e-01,5.479389427661224277e-02,3.312987571904763562e-01,1.549687475387881763e+00,7.314855141761790192e-01,1.428094896030107197e+00
7.248844450277658336e-01,1.793502692806663967e+00,-3.371819706292496499e-01,7.606853954848913357e-01,7.604506554561358822e-01,-1.489706121975351349e+00,1.120278880046286840e+00,-7.957608960757301952e-01,-1.115319640549677471e+00,-5.317941955970956203e-01
3.191950220694238505e-01,7.592855493084026408e-01,-1.302808774853356777e+00,1.688852245655124706e+00,-5.103513199003815171e-01,-6.757271812085532403e-01,1.502506793549782449e+00,-1.516597274333924661e+00,3.011253179805287727e-01,-1.420140149696393350e-01
3.584669793934006088e-01,-9.408080284589134257e-01,-6.786332374625936303e-01,1.019756409976400713e+00,-1.369236246062354612e+00,8.903783149183384094e-01,-1.588501475565991528e-01,-4.762090540948311634e-01,1.675497334376835346e+00,1.091370470903087336e-01
-1.002647392868331933e+00,-1.300203422311270840e+00,-7.717982244614005616e-01,1.129190781073768218e-01,-8.606426734194080330e-01,7.369317024283794648e-01,8.976337450681642904e-02,7.008384882612637146e-01,1.635112485844841368e+00,9.943166117838863061e-01
2.746220635858176440e-01,-1.202383488167839021e+00,7.409433246255654471e-01,4.843516428035152255e-02,-1.379796660341059855e+00,1.494752147856153623e+00,-8.188230385668288092e-01,4.553186887994139509e-01,1.233790713579379972e+00,-5.851250999734313174e-01
-1.332368486071819014e+00,-2.362431926075152511e-01,-1.496467001292939747e+00,1.203016196203874066e-01,2.762288644152742223e-01,-3.592206135570866210e-01,1.277416970585574463e+00,3.691479886846974479e-01,9.683335349952305604e-01,1.798730491069312709e+00
5.779613511846121154e-01,-1.366446904687697694e+00,1.133981327742920042e+00,-1.160701778514969668e-01,-9.400402321677053807e-01,1.486846772258362703e+00,-1.028168608375048754e+00,3.088937290643066214e-01,7.238282830413830249e-01,-4.644478128503175540e-01
-1.075163257046887200e+00,-1.843368412871864814e+00,-1.229512997828469401e-01,-2.596845028652681187e-01,-6.533040585629510399e-01,1.018002059583903218e+00,-1.371447237337250213e-01,6.677519902056421319e-01,1.377388310763399737e+00,1.126702566790710458e+00
5.608573427500494063e-02,1.358613635850492996e+00,-8.269047884685974958e-01,9.857994056575081210e-01,4.956945130530393540e-01,-1.379363208188520984e+00,1.317471653993401048e+00,-1.158352968250360382e+00,-6.952538514977455453e-01,-6.978173739697852984e-02
-1.562437304066915597e-02,1.428256513783315862e-01,1.636641581886238095e+00,-1.284912137828680523e+00,8.603981284893043036e-01,3.290457211915003843e-01,-1.371302164120480338e+00,1.210835632325396816e+00,-8.904763308189139748e-01,-3.657481358732727617e-01
-1.522474351839711471e+00,3.282459457247884904e-01,-9.003742323672657699e-01,-4.060252592313871034e-01,1.238847461818605611e+00,-1.343540677520775217e+00,1.192465533548437318e+00,1.030586875621162912e+00,-2.661770721532754624e-01,1.154259321111286596e+00
1.043666759742941208e+00,-7.651699450845868278e-02,-4.560312132171998045e-01,1.570347791377347590e+00,-1.438442449865096728e+00,9.144820967084246188e-01,-1.385273269921296069e-01,-1.457029595583973602e+00,1.204961745689672181e+00,-1.115445454000611569e+00
-1.022864152629867629e+00,-3.441375633909442011e-01,-1.760201884749610590e+00,3.552333239399849685e-01,-3.533834479052432309e-01,-5.024480467266941863e-01,1.482473692654233455e+00,-2.978543362679162421e-01,1.041429279528096385e+00,1.212359154626532209e+00
-1.195317634865934675e+00,-6.673464022215501723e-01,1.280103785742885136e-01,-1.676933025880287920e+00,9.123589689219886445e-01,4.772091610259807798e-02,-5.263348991543404659e-02,1.419762151905670233e+00,1.178728001509627421e-01,1.530851481288743265e+00
2.479505819829558588e-01,-1.369683889652941078e+00,4.131597499686071595e-01,2.493117470838951133e-01,-1.350844280410576248e+00,1.748519091941760584e+00,-8.525014258132478373e-01,-1.536329251352002989e-01,1.410284326957554901e+00,-3.479205857389655043e-01
-6.661504809336658006e-01,-6.738828451268690234e-01,-1.789548955490113613e+00,7.243697986384567411e-01,-8.382359544344102353e-01,-2.455274720820389833e-02,1.048342244741600204e+00,-5.776686936295103436e-01,1.770203471828032171e+00,9.262216334964589182e-01
-4.973297183329720705e-01,-2.964556791357796373e-01,1.214172812375489352e+00,-1.843411863826287522e+00,6.596433771585368255e-01,2.153759134936325814e-01,-1.178292894969955373e+00,1.565130175415656133e+00,-7.460701175246896577e-01,1.497899438194722488e-01
1.155105460106149673e+00,-7.149694603369045609e-01,2.816058695799253941e-01,9.366388106751398768e-01,-1.526556808064675197e+00,1.563119637094260828e+00,-8.045920085141725631e-01,-6.557567147072228542e-01,9.980237541598848683e-01,-7.862508261921905550e-01
-5.081816886981439518e-01,6.729049210409779880e-01,-1.490138171468141426e+00,9.373512215838432082e-01,8.295160161264321375e-02,-1.409560424226926401e+00,1.836872073142333361e+00,-9.014056477823507718e-01,1.908497030311830378e-01,7.732224164698690005e-01
-5.530349043541908927e-01,1.315707340346105481e+00,-5.728251649255398092e-01,-4.990371508011145485e-01,1.476968214306563443e+00,-1.737801012065635309e+00,7.457537497774099355e-01,3.358503854250327603e-01,-1.000363594878088236e+00,5.782951426623822444e-01
9.563239227095476913e-01,1.615869433341352801e+00,-5.117857426714522706e-01,1.247351443789323611e+00,2.000163706924882462e-02,-9.383131112533065199e-01,6.286925014327080508e-01,-1.677794494368438416e+00,-8.419975183905378247e-01,-8.184649773513098525e-01
1.490873105564579415e+00,1.225031364411340418e+00,5.436629762979667824e-01,7.378254272879494202e-01,-5.002421939849453769e-02,-1.811897506552848092e-01,-2.302228942383973409e-01,-8.469321576069570590e-01,-1.311713796752497441e+00,-1.581857243048315764e+00
-1.120773137890190396e+00,-1.675777741561610412e+00,-3.970735939959966349e-02,-8.237248937795526027e-01,-3.949530852195938802e-01,9.860266288765927589e-01,-3.412614188969781970e-01,1.400321838719405410e+00,1.053055543490348800e+00,1.125861747070691532e+00
7.995996548688389938e-01,1.362371455200851733e-01,-6.881986537689559480e-01,1.529370339664423151e+00,-1.007549152470052833e+00,7.148155159304066253e-02,8.107626007687009917e-01,-1.498581121526910032e+00,8.472292011977887727e-01,-6.339273743513273995e-01
-1.838581986111633926e+00,-7.516071205904103492e-01,-9.313754067243396051e-01,-8.677516212376454874e-01,4.011823613762968144e-01,-3.688388237500796474e-01,5.187188137477489747e-01,1.245205139575548348e+00,6.520643822384724064e-01,1.468418496442809751e+00
-3.686259272302617185e-01,1.390120328878625910e+00,-9.842919702617689559e-01,2.218876810486610993e-02,1.285550097696409377e+00,-1.614740021326618535e+00,1.163618555951173805e+00,-2.658392001866336507e-01,-7.456262752606832578e-01,4.972282964359144297e-01
-3.512274498981441395e-01,-7.075560283044504128e-01,1.231537111399552575e+00,-1.624786876406890901e+00,6.874571172955347143e-01,2.180874993133624096e-01,-1.602005586086429068e+00,1.494394224869992627e+00,-3.966095182568635247e-01,3.276375379604916094e-01
-1.560146752221080124e+00,-9.556709782746076742e-01,-1.107070039242147086e+00,-6.830440658654407526e-01,2.563780432967810996e-01,-1.664332384921631547e-01,7.150328688865308369e-01,9.114837090710795620e-01,9.367211593320589058e-01,1.940154177635020183e+00
1.901868443340074988e+00,6.785865308274604546e-01,8.061062355660062462e-01,7.891926456734423834e-01,-7.299733241916694926e-01,2.887582625813971404e-01,-7.272941685059246542e-01,-1.273477482462330945e+00,-5.316904548971443933e-01,-1.827623682445992159e+00
-9.114700039094930650e-01,1.039645120108066090e+00,-9.567394042006249766e-01,-1.188229951243698901e-01,1.246425352902260197e+00,-1.652952664331811761e+00,1.274005325245028519e+00,1.923157373725588593e-01,-5.050185536847333623e-01,9.808209901195771296e-01
4.766142933422587435e-01,-7.003964035794757459e-01,2.063624039994160497e-01,9.349400025593239683e-01,-1.609424384582965439e+00,1.209327688014073754e+00,-3.111579876688492785e-01,-6.325369577986151848e-01,1.126112450040825497e+00,-7.628965042509785466e-01
4.941962409096587600e-02,1.684291434601726145e+00,3.545299530816163891e-01,-6.121919245926294995e-01,1.445335888554210024e+00,-1.271326282241285632e+00,1.332591838033037046e-01,-5.007890020120975283e-02,-1.821745474657685770e+00,-2.342028705921117560e-01
6.440381384751499017e-01,5.242013776749009368e-01,-1.302403715267344442e+00,1.545057655089471904e+00,-7.490002441945803335e-01,-4.268164599540687498e-01,1.090112989518177811e+00,-1.622796705786013760e+00,5.639206556664968506e-01,-2.878246997455773948e-01
7.631679064617540309e-01,2.980333622204238697e-01,1.861234859114676343e+00,-8.487380923679648248e-01,4.656267367032508875e-01,3.987481508525230200e-01,-1.410651907875419386e+00,3.055728553924165758e-01,-1.377099564418556410e+00,-1.288647577121406762e+00
-1.493112174918244106e+00,-1.204064545756094784e+00,-2.662039585328098701e-01,-1.348237757305904561e+00,1.994756111364984208e-01,5.044982644184219378e-01,-5.544955339004089406e-02,1.444003205182007976e+00,4.688788722719795521e-01,1.219877828132239994e+00
-1.613596977923617004e+00,-7.767021591033714811e-01,-1.142720798436757557e+00,-4.216821725582634572e-01,3.570414688039922901e-01,-2.141534128261599057e-01,9.932376199963447450e-01,6.585002813818423562e-01,6.602175963620929844e-01,1.717114662053377483e+00
-4.783183899588222543e-01,-1.569265311954391562e+00,1.797400660798482153e-01,-3.392519265736169132e-01,-9.532957090822498092e-01,1.312125060901648821e+00,-7.266815236787893539e-01,7.512959248097251796e-01,1.299994988395432705e+00,1.785509204321180654e-01
8.531510239300614806e-01,-2.432910197940424055e-02,-5.306406057342015758e-01,1.716410233359367155e+00,-1.454237424870012951e+00,6.542765323657983023e-01,6.052515192134682032e-01,-1.578370187837242034e+00,6.732096242042610035e-01,-5.196913868065936581e-01
-2.895117294581715517e-01,6.133877806516275788e-01,1.057511900202878108e+00,-1.153088307719670080e+00,1.579381290902989621e+00,-6.230447568555534943e-01,-5.860705409877279282e-01,8.272938271472657368e-01,-1.524572702244050060e+00,-9.064022381991854171e-02
-1.603876818880418220e+00,-1.330550349639385566e-01,-4.571909885968719056e-01,-1.423755700365953114e+00,8.310350139540544356e-01,-9.550081760864183034e-01,5.664267654977084288e-01,1.062580787648536695e+00,3.269852297190168483e-02,1.405072487239516166e+00
-1.311254247324454170e+00,-1.352586465131838001e+00,-4.234485924299969534e-03,-1.078662289238657035e+00,-5.630033191939718545e-02,4.907085239339216143e-01,-2.502986146350979491e-01,1.286648790726604652e+00,9.095689978968384271e-01,1.223714881663119369e+00
4.568284833745571150e-01,5.656041833272251740e-01,-1.068302960014116509e+00,1.605667646101657908e+00,-1.232807563663559147e+00,-1.385231967194729685e-01,1.166521838233289143e+00,-1.591973530411250781e+00,9.643226700646627680e-01,-9.368077182881062726e-02
1.307395197181162372e+00,1.693502889798651490e-01,1.653924701247455165e+00,2.545776327331514266e-01,-2.970515498112654140e-01,9.383029746372980595e-01,-1.629362713664715079e+00,-2.362434957081411269e-01,-8.241928220739668243e-01,-1.748288802292065514e+00
-3.560863836077802214e-01,-6.254889676630256412e-01,-1.838247059436975084e+00,9.318031909265551693e-01,-9.990565410043639183e-01,1.390980947689611225e-01,1.457645283396798330e+00,-6.719162224606197720e-01,1.476555784101496016e+00,8.974889198688452696e-01
5.311519534002898668e-01,-5.752263221190693221e-01,-7.003567982859421059e-01,1.330803582298633270e+00,-1.523307410047466171e+00,1.050532272039502057e+00,8.615473179318867969e-02,-8.232107765487566287e-01,1.406008225430628977e+00,-9.781467569701386700e-02
5.158202569854162256e-01,1.831989023904811553e+00,1.230929090596804068e-02,1.692978888793875147e-02,1.053634981022298911e+00,-1.322872217826899455e+00,4.258774436497729798e-01,-3.223745160239294139e-01,-1.427611411819667664e+00,-6.199286882683312516e-01
1.488395110776006725e+00,3.019335501669958011e-01,2.104501643715866732e-01,1.155798513452864995e+00,-9.538196960518037226e-01,1.027996777042286203e+00,-4.471538291102727936e-01,-1.041712941517163316e+00,1.746723125648320385e-01,-1.501238872945367175e+00
1.662881991693394290e-01,1.663359494861925247e+00,-1.048607991165430686e+00,1.018152846442233805e+00,5.700780689918588662e-01,-1.856186476320940804e+00,1.628183079510528319e+00,-1.190723868992053180e+00,-4.243052318951360258e-01,2.243716838889489307e-01
1.335061113958546652e+00,4.804331100123642173e-01,-2.780139096444564362e-01,1.779719107125678601e+00,-1.404930697101420378e+00,5.480300710402348230e-01,3.054298360277629687e-01,-1.392655479616368597e+00,3.446954914906592560e-01,-1.154952364631920636e+00
-8.525914017958819979e-01,4.731465149314219576e-01,2.576367472461383312e-01,-1.224773608837663286e+00,1.699455060471071866e+00,-1.043407090097402845e+00,1.022391000083296662e-02,1.177005940671850048e+00,-1.248858402704034809e+00,7.805353933049400394e-01
1.093792134169448982e+00,3.329647177361910737e-01,-2.244912704198733511e-01,1.870581489610323001e+00,-9.743634499935525106e-01,1.233229928808064479e-01,3.863545890919218850e-01,-1.349902906315737283e+00,3.872821031756796817e-01,-1.245663529210241816e+00
-1.877011510958739748e+00,-6.017022935773458370e-01,-1.870816583149932100e-01,-1.432399420095894937e+00,1.059216525815685150e+00,-1.859496304840349001e-01,1.754528998542617957e-01,1.367718582664065874e+00,1.657107561494649550e-01,1.569900029068378000e+00
-1.479225152779426677e+00,-1.241189895248265979e-01,-8.124368699769425328e-01,-7.329555620706539321e-01,6.851748218136148871e-01,-7.850114763867444001e-01,8.320494665792906863e-01,9.268072391109569708e-01,2.702990488772527219e-02,1.599042773015873387e+00
-5.294587493522817656e-01,1.042296692240437306e+00,6.804868186311965883e-02,-1.128145061661234960e+00,1.688918993420837733e+00,-1.251151513214801669e+00,6.607180292974196290e-02,6.427739308771893700e-01,-1.663357316428329735e+00,4.425543698100580792e-01
5.985977057799002354e-01,1.621688064952071073e+00,-5.080773325438521226e-01,4.825959386693384201e-01,9.379489695059614052e-01,-1.409112394121170286e+00,6.789781794316382957e-01,-7.509924497191478032e-01,-1.247163061316827859e+00,-4.194940873397329240e-01
