sleep,intake,output,workout,environment,information,work,spending,relationships,spirituality
4.921545190378968648e-01,-9.869995762242331216e-02,-2.957547098207760072e-01,2.067936843547354964e-01,8.670073787454182224e-01,5.680397567575181661e-01,-6.936137275213379028e-02,3.013373596582676894e-01,4.582407653744924314e-01,5.776238587894364507e-01
6.625694387272358377e-01,3.708926184996528819e-01,2.584504930118421973e-01,1.283055360336986805e-01,3.038534283021797067e-01,4.064207684963390133e-01,8.115132393770547736e-01,2.416991418410462389e-01,-2.013269343217638230e-01,-1.715033562654733057e-03
-4.449221184909657456e-02,2.628164547598128009e-01,-1.120348660001583285e-01,3.783519087332062325e-01,-2.939195700653390864e-02,4.767848833446216017e-01,3.407330994267107060e-01,1.069223914890754301e+00,1.916286711460590819e-02,-4.044494775848477275e-01
-2.837148259923538696e-01,-4.622205188954303656e-01,-3.111842270388351928e-01,-2.802611161833974962e-01,6.517398789376585011e-01,4.283344141124753035e-01,4.059040581113670387e-01,2.473633252730403631e-01,5.202528105553040350e-01,-2.229687601349174264e-02
4.175676820235092457e-01,1.127500583816462010e-01,1.018362330470105603e-01,-2.328724802309103947e-01,-3.965270492907849720e-01,-4.388636361760531734e-01,-5.460353522289768113e-02,3.687277090274614366e-01,1.597711427996840183e-01,2.989877458303390467e-01
9.476966620739793457e-02,-3.854505021948857468e-01,-1.848352505420389202e-02,1.537480452440830592e-01,-4.025449646404231085e-01,-1.712791133013670253e-01,-2.871581899792184922e-01,-2.237520729393275773e-02,9.835133678945093272e-02,7.760258564447592988e-01
-3.266135383438633077e-01,-3.800721951937199306e-01,-5.668866403139034560e-01,4.236339953842784833e-01,-3.389078075787000377e-01,-1.608748810205148372e-01,-3.793206935520004319e-01,1.036470323658081061e-01,-2.305510988837700670e-01,1.108826576214112236e-01
3.529121931016939162e-01,-3.138088291504894656e-01,-8.729811174457700051e-01,-3.857629052962985861e-01,7.743809949245294977e-01,-2.660841483861776102e-01,8.604475103898649724e-02,-4.550210792785219782e-02,1.474782944542785690e-01,2.962140602765268582e-01
2.742615926754156663e-01,1.985803943244595637e-01,-4.067103528957312086e-01,-7.228093588929422886e-01,3.491335386673680707e-01,3.279594717488641953e-01,2.974812985296504397e-01,3.167483311874887131e-02,2.253183961723899120e-01,-1.133440233310368528e-01
-2.356389916718124589e-01,-1.294182778155269498e-01,5.899525209328995157e-01,-6.261845615745422755e-01,-1.128966446754289699e+00,-1.330951241615394576e-01,1.013567021221636999e+00,4.800991025830579906e-01,-3.697991400447160348e-01,5.904684958758148472e-01
-4.621712461979321507e-01,-4.309374788810482748e-01,-7.346838987998377535e-01,5.602661292006316796e-01,-7.513471181718200942e-01,6.574447411809734021e-01,-8.727001971794927371e-02,4.672105328575214545e-01,5.253724329512666769e-01,-3.784369901820423543e-01
-5.746948000556765246e-01,-3.839603135938472467e-01,-9.094575502421362034e-02,-3.730995821546958524e-01,4.321934209892229206e-01,-8.831053147897394151e-01,6.926801129624808873e-01,1.010884203639053625e-01,-4.373587444317750261e-01,1.459691344810592484e-01
6.652421151748763584e-02,-4.779597564845425861e-01,-8.478795341385386708e-02,1.043030893081747096e-01,-5.097826808108385510e-01,-4.942563941031172248e-01,-6.103995481023957170e-01,6.437541187128329456e-01,5.186953322017877621e-01,3.912178470342860814e-01
1.335530259373522988e-01,8.305389933635883015e-02,-6.606025216995649041e-01,3.500756558206975511e-01,-1.024958404679648938e-02,3.924403308048247108e-01,3.034083177359386818e-02,-9.384932116770521304e-01,3.224614395835452285e-01,3.736148337198080815e-01
2.484007414339138853e-01,7.345614443579003006e-02,1.739260928562383068e-01,-1.010765284321979207e+00,3.839401317728606822e-01,1.869399129500210477e-01,1.758437399190355133e-01,-1.526003056350103484e-02,-1.057837147178282589e+00,6.185585121003824849e-01
6.823573101312557787e-01,1.863077449757598314e-01,2.155721918982427335e-02,7.438557775529823779e-01,-4.459888773279271912e-01,2.719983721762895823e-01,6.802428807659882670e-02,9.812805010961250796e-02,2.491642784272927319e-02,-1.050037408860235999e+00
-8.100523740942368045e-01,6.378059662446534661e-01,9.954704961793370277e-02,1.774083564108219768e-02,6.272049091381550756e-01,1.553847214866566628e-01,5.168880672933957587e-01,-1.779906551098345557e-01,4.047695436131983349e-01,2.716249397531565399e-03
4.039780527325972925e-01,-8.145759393076350552e-01,2.113124546983981000e-01,4.809533893723388909e-01,-5.538945298087086244e-03,-8.112672092079078467e-01,4.660968895374252574e-02,2.699937693205580747e-01,-1.270338412411939621e-01,4.353524547428870850e-01
1.074391346783538925e-01,7.609317600002294402e-01,-3.041895445160893718e-01,-2.884512521081561420e-01,6.798407013384816233e-02,-1.176737987954185050e-01,-7.461013070212998421e-01,-1.986916319446860868e-01,5.871329773744310421e-01,3.543212826206584842e-02
5.775303365075308282e-01,-7.878300117380061807e-02,6.402533026764434254e-02,-1.712838036432469679e-01,2.731805833906959524e-01,-2.154791916360029869e-01,-4.192313948138876034e-01,-3.118402489553073753e-01,-2.092913353210079097e-01,5.405199686821645644e-01
-3.364825870600107738e-03,3.029925595469207811e-01,1.123341505700602844e-01,2.249437245958497145e-01,3.469323287462730554e-02,6.649119819856942337e-01,-2.788243255437645174e-01,-5.790249410530181606e-01,-9.659339731035798682e-01,-3.623994908867441689e-01
-1.477471641311579598e-01,3.174768970320483025e-02,2.030618799722665735e-01,1.606274077534002032e-02,-2.750248596333451090e-01,5.069831024679564146e-01,7.181797884363916307e-01,-1.233900440982055036e-01,-4.814452301089820474e-01,-7.154572018306668557e-01
-1.334120105316324856e-01,-3.518342529562309418e-01,8.382455342569238022e-02,7.205860988542961421e-02,-3.935357583420872052e-01,-3.476079881002882566e-01,3.079172029106425068e-02,5.794955200631179970e-01,-4.677466016560444945e-02,-8.696722179572912159e-01
-6.077640896383151858e-01,-2.772052154038011640e-01,-2.221689762320005201e-01,3.890987422000384555e-03,4.591322125363974660e-01,1.468375188446192359e-01,-1.585382174501472896e-01,-1.694657190661706947e-01,1.107041527053957974e+00,2.533769249425142367e-01
4.043326485691012828e-01,-3.481860025657585456e-01,-9.668194352329774477e-02,2.065378918677711062e-01,3.170390921371327164e-01,-2.027503421057360311e-01,6.470927771006094176e-01,-8.508518762563739568e-02,-4.176753989827383107e-01,7.596227092482231713e-01
5.000010986259223467e-01,1.105520768110165586e-01,-7.666960715897916945e-01,2.473720138211188968e-01,4.872092288569709329e-01,-2.361353573133301298e-02,3.216395445581438084e-02,3.487875395266382128e-01,-1.574487474677151444e-01,3.681540782211927820e-01
1.064937211686371565e+00,3.652849147262852147e-01,-6.738523615779090647e-03,-4.670877731031596314e-01,4.884359011678224283e-01,2.297196621705910324e-03,6.236440791681331641e-02,3.330871033643602042e-01,3.049687843067359072e-01,3.637660526290373286e-03
-2.420948368040855003e-01,1.049669474105202394e+00,2.823338613144246723e-02,-5.540972428563808450e-01,-9.625376776643267407e-01,6.454888447314787170e-01,9.695882817680949450e-02,-3.437152420254592500e-02,7.512671164579043381e-01,5.068797339235167621e-02
-9.543305658218560472e-01,-5.585100594634491156e-01,1.208778505414304094e+00,2.044064061789342690e-02,-3.974790859499847673e-01,1.223953342006581235e-02,2.774426975340296142e-01,1.591194174732239452e-01,-3.742571220554381517e-01,-1.502424635244096196e-01
-3.864089586489996564e-01,-6.783217225822535390e-02,-4.451599114808610924e-01,1.162239348238744086e+00,-8.616630253384620630e-01,-7.200674221018702470e-01,4.546793130019575191e-01,3.984841412775548819e-01,-4.194905996105177670e-01,-6.682630197154956209e-01
-9.822615746777350054e-01,-6.686175677074450707e-01,1.213378889890329992e-01,-3.571622750690044423e-01,1.121409889781695313e+00,-2.174064350068320994e-01,-7.780905891143090614e-01,2.458641714863259997e-01,-2.203685282336509399e-02,-5.470272931244762882e-02
4.685531946120339297e-01,-1.095768472674236715e+00,-8.031052795802091637e-01,-7.642081412321455325e-02,-4.942078412417252320e-01,-2.742919438382893094e-01,-3.668252374248828218e-01,-6.953775708855670645e-01,6.825926694359376601e-01,2.398458793970398573e-01
1.055264778442767670e-01,5.988326114849625847e-01,-1.042053768887393650e+00,-6.470017374836910529e-01,-6.780549379509641650e-01,4.761724437646335795e-01,-4.450029861054186076e-02,-4.504886645148770685e-01,-4.330028066172190160e-01,7.100844294648656074e-01
-6.678396450551780938e-02,2.190736852950093683e-01,7.970519884001403543e-02,-1.071864217904423544e+00,-2.222553529975121456e-01,-3.646471555448501101e-01,5.784495796892437092e-01,1.116546408057772222e-01,-2.439784055707278076e-02,-3.637099305911688507e-01
2.652980248500969029e-03,4.038661755412832899e-01,5.496072629791879383e-01,3.519396852956431787e-01,-1.006766784620538591e+00,-3.206823249611545079e-01,-3.088260979931786721e-02,4.258432390907340714e-03,-1.001257772756407038e-01,-3.120244569954740976e-01
-9.960379210341356870e-01,2.659414910921785724e-01,6.620175968005574951e-01,2.059958078556915484e-01,3.314755587901210276e-01,1.937764753538287477e-01,-4.072030649692776061e-01,-8.063977486373259673e-02,-4.876256795238325670e-01,-5.176970504249606142e-01
-3.047913042303683206e-01,-9.167585785839980073e-01,1.775212213061408695e-01,6.371695196021164298e-01,8.268113633208538094e-01,-1.329120711026816837e+00,-4.910814841587645141e-01,-1.695365378329038997e-02,-4.946682698731453276e-01,-1.452628441197545417e-02
3.452410625017188761e-01,1.361402619565652006e-02,-3.697590768138446227e-01,1.369561115676422025e-01,4.286585458662922621e-02,-2.271099502667373315e-01,-1.466540545651624505e+00,-4.004932048065863448e-01,6.193573857845163788e-01,-6.336084178910025289e-01
-5.533577024721791915e-01,-4.388775354611603730e-01,1.227595534989344983e-01,-3.145400855233961845e-01,3.539055243856403243e-01,-3.231113328269946683e-03,-5.671127196357632627e-01,-8.620036810673440408e-01,-4.019011777560707044e-01,3.678200128286045478e-01
8.094265438431136328e-01,-1.545947596124624679e-01,-5.243734438149594279e-02,-3.065720495600542383e-01,2.367533348582398778e-01,-8.450918239395386333e-01,5.080068093611662672e-01,-7.376162995555726187e-01,-7.004297915559586363e-01,-9.315181280806548170e-01
-3.795925864779927661e-01,4.074510733750791314e-02,-1.385671608622854600e-01,-2.858494573571564168e-02,2.698480090467766379e-01,1.068501212924097388e+00,-5.641046401778648800e-01,4.181010906623389700e-01,-5.335027765690493196e-01,-1.411979083288253389e-01
1.860791062683806729e-01,-4.687961676372893738e-01,3.135992647926237886e-01,-6.119674026457286309e-03,-1.989064687632932926e-01,-4.913731462370800607e-01,7.429072329862934643e-01,-5.439732885015765573e-01,1.115218085368754330e-01,-2.333976296197764200e-01
-3.330681557546286142e-02,1.499970564120066685e-01,4.089638877960853902e-01,5.306922669393753234e-01,8.266285135433035225e-02,-1.278176844770373133e-01,-5.700231160944669861e-01,9.608745598555368250e-01,-3.676816861535989189e-01,2.439929694617157807e-01
6.026323973371581211e-01,-2.826362024451060107e-01,4.164596164024286784e-03,1.297777202297404620e-01,1.947670791127542878e-01,-4.389725331139983644e-01,-2.420762493145709460e-01,-5.661885923518361619e-01,5.038038093871708423e-01,-4.861177760990679775e-01
3.302250718436755550e-01,5.366305928765251476e-01,-5.160698820366751427e-01,1.639713353091386550e-01,7.306857583551445989e-02,8.039673803573454958e-03,1.635482536279597721e-02,-7.015677656742685953e-03,-4.028630413155903645e-01,5.417559435520008515e-01
7.558002346974428409e-01,1.009845328823756994e+00,2.283882696605495921e-01,1.672800304130208637e-01,2.432441052284944338e-01,3.131476707442411578e-01,-3.519386254850145890e-02,4.756779677594822342e-01,-2.174271579642043373e-01,-1.797947151276990674e-02
4.343202590428080767e-01,6.276765708585225756e-01,5.616707170823102002e-01,7.429546433352206547e-01,-2.096458915824199465e-02,7.886190224795643910e-01,2.552200246484425672e-01,-2.288408980668731885e-01,7.456900186433854660e-01,-2.345497427209365660e-01
-5.141712081457587846e-01,4.406805771247874759e-01,5.724632314601324490e-02,2.284215805043839920e-01,6.726049664647958393e-01,3.582448138055518427e-01,2.849268273167351873e-01,5.128818797899474813e-01,1.692057888411027666e-02,5.386873780603007589e-02
2.704302917968126607e-02,2.763113559991425272e-01,6.254273664047010906e-02,2.951988362967372659e-01,2.029077039478899280e-01,-1.560705674612372640e-02,-4.783410918417235758e-02,3.003796458745245923e-01,2.530742143239659847e-01,3.679354562122576916e-02
2.759606783267261609e-01,1.748933066400385206e-01,-9.545760851537604674e-03,-6.280582631126360726e-02,-2.094452482057382880e-01,1.067996067253593334e-01,1.441797618720821739e-01,-1.593078503438969951e-01,2.942410184806579787e-01,7.562283781110871184e-01
-1.565477415053271870e-01,6.020377573565616203e-01,-2.130099379287681005e-01,5.230170560442390926e-01,-1.329248108997233002e-01,3.351780613687966870e-01,6.843785265152553254e-01,-1.067427227036590043e-01,2.613415859463741331e-01,1.870965769213380203e-01
3.791748127621767939e-01,7.857745262878400305e-02,3.846732503806284953e-01,-7.209366261476026772e-01,5.205736179882343162e-01,-3.392638254283486532e-03,4.211026614863099260e-01,5.261784230059626255e-01,-2.189349127104637804e-01,-9.058370846202923321e-03
-1.235796724075673425e-01,-1.045320822164836905e-01,2.391405884923281100e-01,2.609879151579100331e-01,-1.030730017027658096e+00,4.271547742103977141e-01,-2.373045708302455314e-01,4.522132857292751051e-01,4.832907232330897473e-01,1.874957613996345029e-01
-1.520818817562730185e-01,-2.002829786815759350e-01,-2.403247473003556345e-01,-2.729355799740096344e-03,6.518749412209432492e-01,-4.702269932845544176e-01,1.808852273127622423e-01,1.393433165331137147e-02,-5.003061769947053650e-02,5.275313671035025687e-02
-1.003742569227074610e-01,1.431177949999519472e-02,-5.698883304436630493e-01,-6.063408408352797263e-01,2.893468282900030220e-01,-7.127822272499387823e-01,-5.199035682484448584e-01,1.291360554664662263e-01,-1.764144932912405928e-01,-1.711913619657344232e-01
2.167270471741955251e-01,-3.815796217343800922e-01,1.791171194488809237e-01,-2.818999451878907991e-01,-6.472064127057960414e-01,1.612271625032212774e-01,-7.168462413758915908e-01,-4.280246824315133147e-01,-5.765155613734200546e-02,-3.535977834465039438e-01
-4.561708316146739772e-01,-4.752076849914244061e-01,-4.954017033274552007e-01,-3.129174257852113117e-03,-1.911490589492528813e-02,2.612178435135251164e-01,-5.828621122209984295e-03,-3.958887307979153114e-02,-7.136139372052097141e-01,-7.249198620287092276e-02
-2.020308184535294857e-02,-6.910899912612946672e-01,-7.350219736096332834e-01,-2.893204443608457521e-01,-1.628770911999492532e-01,-3.012172504493593195e-02,1.566470884220755311e-02,-1.277332848080812711e-01,3.590305638215203765e-01,-8.599555843184349957e-01
-4.951591715451886255e-01,2.766487586405572685e-01,-4.842151620218237418e-01,-6.714378394935055505e-01,8.360092964008739025e-02,-5.255059078639195969e-01,-7.617953867173160587e-02,-2.519295758087862769e-01,-5.020411751691991609e-02,1.352218273175914698e-01
-8.535920955665589338e-02,-1.202982852036081352e-01,2.187520959553815036e-01,-2.246816417505488050e-01,-2.419607929508417743e-01,-8.476555503975876649e-01,-4.726409509382267227e-01,-1.341984655543917992e-01,4.529318500758627852e-02,-5.958908125905564290e-01
-2.832476516785762954e-01,2.897569156633594822e-01,-2.320281684362516805e-01,3.480273537717073484e-01,-2.181006626216898947e-01,1.130742186829727380e-01,-2.926758104890266887e-01,-2.011069710387777265e-01,4.366747075459139760e-01,-1.945207471384092779e-01
7.740148449588948876e-02,5.020339724769941059e-01,1.250679140881098828e-01,-2.378466348227839811e-01,1.476225233768478362e-01,-4.839811516836510785e-01,-3.065399948182678247e-01,4.074656470606246028e-01,-3.006751705189781854e-01,6.306952078122627370e-01
6.893050948463070871e-01,3.597100007161138091e-01,-1.397657929157065104e-01,-1.081406940969380365e-01,-4.146090464658366836e-02,8.409838101327407611e-02,-2.739016409414564146e-01,-2.958512130847231192e-01,-7.220223828336830296e-02,-1.239077022670810740e-01
-1.994487144542726464e-01,-6.846603610274182294e-02,1.806943198391989525e-01,-4.060638760653331181e-01,3.299979310256858089e-01,2.428629708814078469e-03,-1.904886396839303719e-01,-7.537494197747819646e-02,-4.667495448125172364e-01,4.700770141256077062e-01
3.916096619852099670e-01,-1.359358374603142627e-01,9.072046035128719654e-02,8.810615923505011882e-01,-1.397338969920665641e-01,3.118209252636949813e-02,6.566964823905828419e-02,-1.982419520788791800e-01,4.732680227127792350e-01,-1.008942518108417452e-01
-1.697544140864430118e-01,-3.153937209791285445e-02,-1.138628527982350758e-02,1.065087258461007852e-01,1.750189454807293266e-01,-6.254585889401198529e-02,-4.557793946570850019e-01,2.575549331029783895e-01,-2.237716968293714248e-01,-8.648297267588145321e-02
-2.217634391743621702e-01,-2.795974804939660441e-02,-3.564395984346833135e-01,-2.988211406226064515e-01,1.746644441096591172e-02,-4.381554821072435046e-02,-3.340610224610063295e-01,-8.821305431856836243e-01,4.705039298795548053e-01,-1.834431438887202948e-01
5.952719631177268156e-02,-2.013506523989244679e-01,-1.018464489389345751e-01,-1.466931558064956120e-01,-1.346620710736112503e-01,-3.128704249864666664e-02,2.313470467867385083e-01,-4.545074560849193812e-01,-7.008014991623396917e-01,1.284637261773147465e-01
-1.603261615218378733e-01,-7.608076744789232793e-01,-7.130064750434539356e-01,1.322207831288609581e-01,-4.610940817674765713e-01,-2.235985346298755838e-01,7.775276020573540503e-02,-2.877748477791972626e-01,2.580143840299832236e-01,-2.640176275375494264e-02
-9.054024911181174362e-01,2.194250846374563579e-01,-2.718816708186004849e-01,-2.233699630967254102e-01,-3.783978719512803846e-01,-2.165613481582933098e-01,-7.053860439973839991e-02,-1.392949003028519372e-02,-1.031693471522813904e-01,1.872581925235389799e-01
2.644000079356265132e-01,-1.143026740008385556e+00,4.034163466821995558e-01,6.735779041267672684e-02,2.993166917375592040e-01,-1.251807618906100483e+00,-7.409337284856546413e-01,-2.849471206238880505e-01,1.941268659948426900e-01,-2.859577077414540147e-01
5.201302692248239712e-01,-1.516458615570412116e-01,-6.440576672712322592e-01,3.546879779848988723e-01,3.611305129151293758e-01,2.804455140943646896e-01,-1.083100194762463220e+00,-1.244767472913119732e+00,-2.385141873109681010e-01,7.132429704767849765e-01
3.605742339956060638e-01,3.312338213362768791e-01,1.597423546352037538e-01,-7.640402714196194989e-01,2.979874345407164671e-01,6.097301575584833655e-01,1.092135223061843630e-02,-5.718502290045432979e-01,-8.303682183801843752e-01,-1.911231676266006707e-01
3.348993401139505055e-01,-4.998273419043526289e-01,1.888800534856798774e-01,4.748588856403544445e-01,-2.255969386246908237e-01,3.023202298140458266e-01,7.254305559888275523e-01,4.319690426747314627e-01,-6.524734538095675607e-01,-2.147823915255664962e-01
-2.564799770847187577e-01,4.528932173836941466e-01,-5.531615861371169673e-01,2.871979789326378762e-01,-2.114702555729393030e-01,-8.414809418439048172e-02,2.854693239795687010e-01,1.215536439680301450e+00,3.746464791246382209e-01,-6.674243226216486358e-02
1.003350387212656458e-02,-1.382118335103648399e-01,4.511562695396845180e-01,-6.515801656177797607e-01,-4.852632698199318972e-01,3.588686712111806010e-01,-4.011560355541741729e-01,6.175714456630061466e-01,7.345521248082264032e-01,1.272406550993765706e-01
-5.231053040332451776e-01,-2.837335439484841570e-01,-4.643953448893866076e-01,5.200727426190956404e-01,-2.829015893369342116e-01,-3.479338425036153648e-01,6.561892430846121282e-01,-3.044847981689559613e-01,3.943513203459327321e-01,1.278329410219645745e-01
8.500105394941677439e-02,-1.156547194693242631e-01,5.481834477068844858e-02,-8.405740194850426228e-01,6.208782434159928476e-01,1.436934562786776892e-01,-2.722375473409189284e-01,7.950156910078638450e-01,-6.571427677936081402e-01,1.670201320875936979e-01
4.538299176797442880e-01,5.290813418072762842e-01,-1.103157148154636641e-01,-2.657029965442800901e-01,-1.031819939145546705e+00,-1.174271957641416092e-01,2.503865712845581015e-01,1.082028999035412331e-01,4.087967393228548740e-01,-8.167352310133464410e-01
-2.474817526194569295e-01,5.623955295722732339e-01,3.266527673382802477e-01,-9.994255040124658263e-02,6.008866426442321940e-02,2.151312272334959808e-02,-1.780426693743884514e-01,4.303365866758535052e-02,-3.582156980541460478e-01,-7.972110704283236204e-02
-9.949325997274327538e-02,-4.079074948538824463e-02,1.869930030367918106e-01,2.461051946814344360e-01,8.205212117842455855e-02,1.100667190119043182e-01,1.634483834943564196e-01,1.013491770797723263e-01,1.561783484120114196e-01,-2.394025603821136605e-01
-1.594995653103747357e-01,-4.479278192021955984e-01,1.732954597231224914e-01,-3.890631441402322976e-02,-1.459505713791242054e-01,6.980507521062911946e-03,6.606864112681960777e-02,6.937492412202492797e-01,4.164949137486287367e-03,3.915545480949416124e-01
3.843122385230361981e-01,-3.338195468729440729e-01,-4.524129438253354785e-02,-1.635576110172461961e-01,-1.495261287902027170e-01,-2.846988965019940920e-01,4.746196211386206898e-02,-4.356699474043320142e-01,1.041028131671703161e+00,1.513517470176348745e-01
-6.479795160294440359e-01,4.515037907521604610e-01,1.775851683885200649e-01,-9.235777210747542210e-02,-1.237668667670255157e-01,2.601880471522564076e-01,-4.633608164344231728e-01,1.914359794882593280e-01,-6.460985138927068938e-01,5.444189968296331283e-01
9.499224322763370754e-02,1.090560413442517862e-01,3.371322737851639162e-01,1.842441248225239470e-01,-4.409609028974636469e-01,-5.581015825508276462e-01,-1.712233919399119841e-03,-6.880867440302782523e-01,3.917496610444456406e-01,-6.804226515001857711e-01
-2.485706176210029650e-01,1.783781444026315000e-01,-3.993647980325031321e-01,-1.262695640335744773e-01,4.056176317031186251e-02,-1.684597961235223540e-02,-3.931082177048367265e-01,-1.148155810407091582e-01,-1.009083109456822003e-01,1.780982425741948205e-01
-1.031381958515234509e-02,2.871397056196843822e-01,7.269628296997712180e-01,-1.023760837926701583e-02,5.076629537785380675e-02,2.033840945173963077e-01,1.045278418671412302e-01,-5.916173842852402442e-01,1.680459598828981105e-01,1.069117223822289992e-01
1.058938374667255100e-02,-1.088385448468317807e-01,-2.055179648771285061e-01,8.126081879390669727e-01,-6.047229331171174449e-01,-3.137470642057199055e-01,-5.051706388695285099e-01,2.374929357161851273e-01,8.864847644460621678e-02,1.815905227119513632e-01
-5.820677236275523247e-03,-3.580739654256501758e-01,5.225724813959322645e-01,-1.438817574185237147e-01,8.832438879467656712e-01,6.975342664024355432e-01,-6.020507220259476711e-01,-7.422100539329992142e-01,8.314701863561471118e-01,1.078256086901583505e-02
4.971463013430547639e-01,-2.318287090681170337e-01,-6.568593848275025571e-02,2.264075482774779990e-02,2.566446059493959209e-01,6.994281938344294736e-02,3.265909341331508231e-01,-3.941060026041971476e-01,-5.198462798359586579e-01,8.898102159273728606e-01
4.887065618942325607e-01,4.985354795159974151e-01,4.347294947029239909e-02,1.568377787277997482e-01,-3.937230866624708003e-02,3.095110252889603508e-01,-3.663551233291370002e-01,1.932573938454010543e-01,-4.330242852032721856e-01,-2.108975557716779026e-01
-2.055639886585494402e-01,-1.371632007356778371e-01,5.120333284520861561e-02,-4.859396014502175842e-01,6.913571187944567153e-02,3.736636878119776739e-01,2.502782077610158917e-01,-6.582726527457190002e-01,3.018149570363280743e-02,-5.087036614529649725e-02
-4.464941562479235460e-01,-6.079249729225097432e-02,-2.432113913230719848e-02,-1.973849999845638803e-01,-2.209020668841326640e-01,1.645715244117428311e-01,-4.095793980314084148e-01,-7.964743054147740975e-02,-2.424697498770968795e-01,3.810620688422605151e-01
-4.135246178178288434e-01,-1.933864574262345315e-01,-1.118597256161633913e-01,1.393643265351648952e-01,-8.684112025380766320e-02,-2.298799721543219043e-01,2.639382564239941553e-01,-1.743537768177229608e-01,3.685218154486742392e-01,-1.753527649481884665e-01
-2.202162809388114040e-01,-1.512656338464726524e-01,4.633881027868317348e-01,-1.747948482380260460e-01,3.660061242613354970e-01,-1.546066861589803776e-01,1.878077861580326746e-02,-2.060483316708398849e-01,-2.123131394472361766e-01,5.005633610845096060e-01
4.904917390192634064e-01,4.733194042606683749e-01,-1.752606951494902754e-01,-4.236742920305885951e-02,6.529613503096468041e-02,-4.974884062658522232e-01,8.648814919238001497e-02,7.841712937678597950e-02,-3.853893332667227556e-01,-1.059962035660523411e-01
-3.190508389709941772e-01,8.201195375933634235e-01,-2.209005773116878846e-02,-2.267022892319518756e-02,-1.256413664596912894e-01,2.788050833404910334e-01,-7.624127513987510874e-01,-7.444467869168754082e-03,-7.051219001379699369e-02,-7.636050967173024784e-02
2.050660456393262887e-01,-2.153068483098109775e-01,1.123831137962638671e-01,-3.929116953232250076e-01,-3.957199841955325037e-01,-1.098047318454770938e-01,3.167339788051745653e-01,-7.553504718852048772e-01,3.780742752830787423e-02,-1.906325632022315697e-01
-2.662126464655270586e-01,1.115252017383468741e-01,6.433244998336021259e-02,1.050001921315806830e-01,-2.215831159984157361e-01,-2.928805294265206527e-01,-3.353070695446455640e-01,1.439413967381665826e-01,-9.997825099164855400e-01,9.932906092451992963e-02
7.356093501846081573e-01,-1.702435526414768918e-01,1.759892372014578710e-01,3.371793945552647442e-01,3.347843656927497746e-01,2.256634033932845840e-01,-3.251480508474638431e-02,-2.517585463088234943e-01,1.311170836081766433e-01,-7.459550972974929861e-01
-3.272368138183037178e-01,1.094465616259606477e+00,1.064980607383705924e-03,2.477544679621683787e-01,1.225681343555076047e-01,9.253176469898090062e-01,3.005432633363797068e-01,-4.202673703307800435e-01,3.052123473034570322e-01,-2.349305875308630998e-01
-5.770603888558771821e-01,-2.314559714015168301e-01,7.452922625913599441e-01,6.844886426304246096e-02,9.060956742241361994e-02,-9.960506174761057929e-02,8.412207128261757205e-01,7.150389216297645678e-01,3.039630419115281201e-01,-2.927044309898858554e-01
-4.496492498989121955e-01,1.032497873913041375e-01,-3.410994217452884558e-01,9.721254701112381769e-01,9.309465023324375865e-02,-4.170655424766317454e-01,-1.308351518417001647e-01,6.789202624595798152e-01,5.967623858670363379e-01,3.585456861027397357e-02
2.769095318100572301e-01,-6.113554261401440426e-01,-2.538505399448718336e-01,-3.370384619904239210e-01,7.936603149004011204e-01,3.192086529675965401e-01,1.442813585838730317e-01,-1.885534802210271366e-01,3.640277527497580712e-01,3.161426912766487907e-01
2.297154462177208867e-01,-2.027902823514037833e-01,-4.452587108015244599e-01,2.812855811068210032e-02,1.783332387327982160e-01,-7.279137908763616549e-02,-6.752005028323371238e-02,-1.989965136534776191e-01,-7.921197934956603071e-03,4.804782672173815161e-01
-1.908947260312521821e-01,5.190189130268452189e-01,9.840138306668355650e-03,-4.406691421295441669e-01,3.577880065822653388e-01,1.974914009229873368e-01,4.976186395158668230e-01,1.830989750028265695e-01,-2.007585402250520179e-01,1.853416207944701688e-01
4.512367800200863255e-01,-1.873582554620517593e-01,4.366739048529816314e-02,4.644486748079186544e-02,-1.851858334720042354e-01,-4.047510752416451085e-01,5.417288234646051581e-01,-7.906013082518176249e-02,6.039165022843229202e-02,-1.234081731854774211e-01
-2.576656686301068144e-01,4.813345673035012151e-01,-4.758118744980298354e-02,3.002230683416111379e-02,-4.213202928767864619e-01,8.525513905563372741e-02,-1.065284643787424990e-01,9.105196956796012264e-01,-7.458960124303820605e-01,-4.037925497168259881e-02
-1.949380812721584755e-01,-1.483019482046918636e-01,3.280558186418038313e-01,1.902132348740785961e-01,-2.361694444187482089e-01,-2.359146021191672604e-01,-9.105313390879307689e-02,-3.198568689733582437e-01,7.631578432317760452e-01,-2.975567618257994873e-01
-4.155778035775095081e-01,-9.226668286597772273e-02,-8.207312759640973676e-02,1.270997110991929357e-01,1.298239944804970847e-01,3.834611584345826163e-01,-2.977527154917730678e-01,-2.366209606568739354e-01,1.187861055334410443e-01,9.318516653977542141e-01
7.417752042825341841e-01,-2.897691311426095484e-01,-6.318457279314938779e-03,1.171176084522343314e-01,2.782802025071478003e-01,-3.549774022578670030e-01,4.529140302607255752e-01,4.492006348974786345e-04,7.091773138390597420e-02,-6.122422362364288162e-01
