dark_energy_density,horizon_radius,bremermann_limit,bekenstein_entropy,technosignature_detectability,civilization_lifespan,intelligence_density,attractor_alignment
4.515904601127426199e-01,-7.662996117757830961e-01,6.335456468178840561e-01,-1.035560788775373497e+00,1.072620986854187164e+00,-9.406563592312540134e-01,-1.395820786309525774e+00,1.202090756872579158e+00
-7.573834343722252171e-02,-2.278580291623546472e-01,-1.891410507831701393e+00,2.012146400147166503e+00,-6.905226097908225003e-02,2.212077664458304838e-01,-7.144042797680019152e-01,8.415049112500297968e-01
2.006412422076872204e+00,-1.840212234674655001e+00,2.147276494699136007e-01,-2.723538286913887996e-01,-1.485500038202741679e-01,-2.642553708793305423e-01,6.538851841828745640e-03,1.921130335264217004e-01
-9.752633341088601249e-01,7.926481964946218151e-01,-9.545019543931828609e-01,8.921857835091802080e-01,-1.218994124050643141e-01,3.677032014147629119e-02,1.686076941604953472e+00,-1.525447944419114021e+00
7.836137923783320636e-01,-1.088150469251815355e+00,-1.086736111361988666e+00,1.353271825853882726e+00,-1.360636407225802147e+00,1.439694902203149773e+00,-5.897970511905173963e-01,3.050356890081870609e-01
1.339506388420955263e+00,-1.274171655065548414e+00,9.747010617391185239e-01,-1.377879864264361487e+00,-2.948754553211284657e-01,5.270343924404766733e-01,-6.189517495666175817e-01,5.550166968188045002e-01
5.176441528799652358e-01,-5.590341501597775320e-01,-9.487499898074125415e-01,8.622477206433942776e-01,-5.214703979375296360e-03,2.773093506280527865e-01,1.824720471010574219e+00,-2.072673132072920144e+00
-1.134648763261551174e+00,9.024271640140614226e-01,-4.367222665540379523e-02,-1.242482955681953605e-01,9.348244439889154267e-02,-2.332687913390584789e-01,1.476311161213263778e+00,-1.556439740594028454e+00
2.094539577532353036e-01,-3.466105582406429630e-01,-1.524666417104141303e+00,1.717443947853382058e+00,-1.102304613084828633e+00,1.156871426704097816e+00,4.358519803058924502e-01,-6.725184441816840497e-01
-1.933503467949209131e-01,1.252023410431297445e-01,-6.402999350495514053e-01,5.604655206381823351e-01,-1.904307037594154650e+00,2.200285912398520338e+00,3.717351289215958809e-01,-6.427583354898224188e-01
-7.515945045333988217e-01,6.033424335264584437e-01,1.101902309888564968e+00,-1.090693447904083513e+00,3.303597935483914005e-01,-4.330720274387495072e-01,-1.376178943448352676e+00,1.367443443327053254e+00
-1.634826512298877432e+00,1.844330695392526476e+00,-9.105680972411940299e-01,7.312554975740030994e-01,4.186195652303530412e-01,-2.000762201223843517e-01,1.017924446378529302e+00,-1.004134798973603360e+00
-1.429870293338650455e+00,1.385460174336957007e+00,1.046555531620320112e+00,-1.319998421458219218e+00,3.234990753289445076e-01,-4.123394872824172053e-01,-2.993218898101162595e-01,2.324098712712445447e-01
-1.454483079545127122e+00,1.396273424685763098e+00,-6.992407865027759906e-01,8.133706049726977527e-01,8.530963518893721620e-01,-1.339593331928325082e+00,1.783245168512057055e-01,-3.283452276376742085e-01
1.637952687003171592e-01,-1.302286991313239550e-01,-1.222465036399298155e+00,9.599435810704077809e-01,-1.312862070539805304e+00,1.179826403040256100e+00,-1.125339060245738709e+00,7.704210135877960219e-01
1.127015197548028480e+00,-1.176411457233206059e+00,1.215149773272971467e+00,-9.778109182031232693e-01,8.002754734766051037e-01,-7.171128442434705486e-01,-3.413938031821898700e-01,3.445655522435243090e-01
3.942399786903631465e-01,-4.479195343400335094e-01,1.351697881590138151e+00,-1.192732658081509856e+00,6.022280178427362740e-01,-4.868506824488387785e-01,1.255154480652486360e+00,-1.354202115208785973e+00
-1.092868891087150240e+00,1.219071258296378524e+00,-1.661078431179183301e+00,1.498071498675888513e+00,6.076287688350701099e-01,-7.922015480005351051e-01,-2.610026906296725735e-01,-1.003286428776084885e-02
-1.648406561784155233e+00,1.699586027753223538e+00,4.396422628518434905e-01,-4.301590958093488015e-01,5.742788689680267122e-01,-6.058957224959445886e-01,-1.282431519486523785e-01,-3.700629656529051403e-01
-5.885198037979138402e-02,7.457507626977101685e-03,-7.892767494387444849e-01,9.248268486433337543e-01,7.552563014847417655e-01,-6.587103357446018048e-01,1.447731910650889464e+00,-1.337084907527267053e+00
1.957891511744746404e+00,-1.966311747094316553e+00,-3.206868631854467022e-01,-2.320166780175473842e-01,1.812833032121434207e-01,-1.712425423452572926e-01,6.228075280895437604e-01,-5.985123037912649657e-01
-1.715282494807182534e+00,1.344572734305389927e+00,-8.337226825877210867e-01,6.188811436415641021e-01,1.160096165725738926e+00,-9.726257602089171117e-01,4.913788231122125372e-01,-5.567222365325141809e-01
-6.413578248255779046e-01,4.529805706307988289e-01,9.640614207266154367e-03,2.854623124653530852e-01,-1.548663324369908167e+00,1.805228567004333984e+00,-5.190674770490703027e-01,4.386908261603154613e-01
1.557226581618281092e+00,-1.474211834354743011e+00,-5.957867543404862243e-01,8.627673388903387419e-01,-5.843195083969572323e-01,9.154444128163270467e-01,-2.488343754123534535e-01,4.545734229975936791e-01
-9.087989417363744327e-01,8.740243824001364681e-01,3.442344437106509836e-01,-5.003253099704404461e-01,-1.563512196826218226e+00,1.277980445927670905e+00,-5.432619242053829955e-01,7.170802972408352183e-01
1.966822361337370040e-01,1.598878735439991372e-01,-1.308017975506786668e+00,1.228731337738500295e+00,1.282322644787708077e+00,-9.130784441601171864e-01,9.395312075191527557e-01,-6.665031463649816468e-01
2.123680698765693375e-01,2.048917164587300312e-03,1.626629798149911599e+00,-1.569872013201859096e+00,7.563011752995061343e-01,-2.897243234621308949e-01,9.043792343760203023e-01,-1.281211036023617078e+00
7.055518983993456228e-01,-7.343397025736886352e-01,1.310024613376345570e+00,-1.220619928909643770e+00,2.724338175292224107e-01,-2.664289384225785873e-01,1.039640885536069037e+00,-1.432126245382291385e+00
1.124344237522547640e+00,-1.233650455576412064e+00,1.564985003303833277e+00,-1.571114179876212491e+00,2.053845050814914752e-01,-4.764577082439080957e-02,4.346723315951380173e-01,-4.863546566487313982e-01
1.523337262749669963e+00,-1.032573114224933031e+00,-2.652871957150553794e-01,3.550923438444772429e-01,-8.947785394778096091e-01,7.521222826526161587e-01,1.395041516447847796e+00,-1.050293337672050020e+00
-1.498494195328018197e+00,1.878141714820190877e+00,9.458916797879315386e-01,-8.788069760819038345e-01,-6.066763118821547618e-01,5.663281890897092774e-01,6.630247051760979060e-02,1.984301483215096251e-01
-1.369959262258444443e+00,1.659452570221637169e+00,-9.727391964936372981e-02,5.775121206768567272e-02,-1.585939251611154566e+00,1.193000595542808462e+00,-2.169994388062471968e-01,1.585522588428429913e-01
5.695741156988013421e-01,-6.249151156085307468e-01,-1.169963517640333350e+00,1.717396269535647724e+00,1.200631281164353359e+00,-8.326721980426522451e-01,1.200391913462452109e+00,-9.703249219181202534e-01
-1.014475813453048492e+00,1.051195305073754582e+00,-2.467719208491614413e-01,1.920899019758672832e-01,-3.106976985536621938e-01,3.351774145979682373e-01,1.902505176853168667e+00,-1.794228653046789246e+00
-8.798967367306932685e-02,-3.021853614723493120e-01,-1.499495737420473818e+00,1.525023339087634433e+00,3.345710647917172764e-01,-2.568973322216016042e-01,-1.243946155494021433e+00,1.268197843119439616e+00
-9.925292146147731698e-01,8.717090506940046168e-01,1.762085051836679517e+00,-2.027693004892671347e+00,1.361802781104930471e-01,2.030335095762424713e-01,1.932929179607802694e-01,-2.960193043784277722e-01
7.166940416985052575e-01,-6.675389779323260830e-01,1.828830138934717686e+00,-1.226011507264334499e+00,4.239164480303613813e-01,-2.389627874478464087e-01,-8.604560969188367325e-01,9.823199195709161335e-01
-1.789474015297324860e-01,-6.128071587045538782e-02,7.802343292786212414e-01,-8.768239345096012771e-01,-1.425356233631930314e-01,3.414757343155297997e-01,1.916989697898100253e+00,-1.772839568303696600e+00
-5.153738537981211731e-01,3.218281739711115752e-01,1.528819874952044078e+00,-1.627510160340583933e+00,2.516772891654625033e-01,-5.948497505037653177e-01,-1.042290841752317565e+00,1.103886903741487346e+00
4.502057036223421765e-02,-2.188167084069110868e-01,8.647596384927553892e-01,-9.424268530744491779e-01,2.763256944188368092e-01,-4.965840594529886132e-01,1.716216870487799362e+00,-1.697813567350511477e+00
-9.436979859077866406e-01,6.846853804923286324e-01,-1.377989121574091147e+00,1.430870697516677170e+00,1.088182752184392310e+00,-6.585686512800034143e-01,-4.378351785692872200e-01,4.565975450704709004e-01
-3.156910268285508803e-01,3.107023852352665538e-01,6.930071703229442326e-01,-8.689127068744653126e-01,-1.005482567836885499e+00,1.200147125667107906e+00,-1.401711247438591768e+00,1.431231748635487966e+00
-1.232468947158128048e+00,1.344506214083712958e+00,8.688455869832000245e-01,-9.393319990404003228e-01,-1.888745892658550418e-01,2.572582831637904577e-01,-6.921846826887598780e-01,7.482209223009236299e-01
-1.663944625868676752e+00,1.720947364407670932e+00,6.507626862303590443e-01,-5.843763503943060211e-01,-8.062382153319738176e-01,6.716507372382322094e-01,6.711255779022390344e-01,-8.092991550902736142e-01
-1.125706566447277845e+00,1.039062812049484030e+00,6.394453784679238195e-01,-6.197117703774058795e-01,-1.383174670699308217e+00,1.889619257011398323e+00,8.427811357976822126e-01,-6.616644806261384737e-01
-1.467101859737895753e+00,1.298495730301291839e+00,-2.480986848318347260e-01,8.658605186083294658e-01,3.765222547239563955e-01,-3.295189193921265747e-01,1.018976387039194131e+00,-1.235263290005030212e+00
1.002084185394169547e+00,-8.323319816729138898e-01,-1.342635034652368997e+00,1.348933567532135225e+00,-1.254890448008819437e+00,1.289086588291031621e+00,1.515178816920874916e-01,2.398921119166236016e-01
-8.039893440896653809e-01,1.285410664610674436e+00,5.662457249158052708e-01,-9.093063175930312658e-01,1.425000432107874637e+00,-1.720813155823185614e+00,-2.894898151535375552e-01,4.281538701114648293e-01
-1.433326802931827570e+00,1.751825822629908824e+00,-5.559474613845206692e-01,4.549268582526510007e-01,-5.154544770426638771e-03,1.338945778325626446e-01,-4.735727336426233114e-01,4.624652699751203300e-01
9.298810097256551277e-01,-1.057391220233337092e+00,7.193864586053891896e-01,-7.681032514341149531e-01,-7.670029982286042936e-01,8.177629401523551778e-01,1.060136946546133441e+00,-1.271913193981563106e+00
1.290104824044058907e+00,-1.319038441017306384e+00,-1.291451847717534740e+00,1.337826757977893966e+00,-2.718893427280840713e-01,2.408137689134364975e-02,-9.111701590779756887e-02,1.466376466696424352e-01
1.322044289429153752e+00,-1.349221590161873152e+00,-1.344782595876784503e+00,1.395583100102591345e+00,-3.044929205043543641e-02,3.159770542752389222e-01,-8.163848316010287043e-01,5.068214391257457319e-01
-1.211858232184328976e+00,1.067235651394588203e+00,-4.398002641222981679e-01,3.153740187498212943e-01,1.272539655656642843e+00,-1.253900663021586093e+00,1.085590903766306736e+00,-1.177436089968929567e+00
1.856581878329264468e+00,-1.786602590805579149e+00,-6.372359991977979421e-01,6.914923029977293467e-01,1.993241060107973917e-01,1.248736810285995813e-01,7.529998401569074629e-01,-5.831167783098752944e-01
1.726069903051638210e+00,-1.781163861710978846e+00,-1.072693344176727237e+00,1.011363233120922800e+00,-2.305272989090584312e-01,-1.644673364885149425e-01,-6.745945750869780655e-01,1.059762401358972372e+00
2.940971432933675023e-01,-3.530833361649925450e-01,-1.301822410167918775e+00,1.766234230457843557e+00,-1.421264141387831303e+00,1.268808210530989689e+00,-7.528333507165975436e-02,-8.008269270126298911e-02
-6.637898421474451860e-01,6.923706356721156530e-01,2.174410399516244971e-02,-4.718155096459991822e-03,-5.373903581959075249e-01,8.371767777420288104e-01,-1.802705745712977148e+00,1.555961621741769330e+00
-9.575553595967499776e-01,1.034733560894721460e+00,1.471322240097453271e+00,-1.310314014121257919e+00,6.331745761745959378e-01,-6.383226314185863615e-01,6.828623161990261536e-01,-7.077084891548929280e-01
-1.658690054869477848e+00,1.820587880105434930e+00,-4.288900529803026385e-01,3.888796172969296028e-01,2.139782627501751466e-01,-5.352687546663323914e-01,-1.886826320712765293e-01,-3.240920553643156232e-02
1.024543334880018808e+00,-1.135995976774077709e+00,6.102233219894248606e-01,-4.622948083289081800e-01,-9.593936486613161563e-01,6.739210138952752560e-01,1.374761156850213162e+00,-1.049841936640246054e+00
1.381119284297866789e+00,-1.393065092892857182e+00,4.519901909206276436e-01,-6.221267218747005279e-01,6.498832585013808449e-01,-3.926814657121562302e-01,-1.029695853377666781e+00,1.140816542686323931e+00
2.440404323900947914e-01,-4.422637841546728787e-01,4.405955542803392522e-01,-4.007658251349534573e-01,-2.122857578232775211e+00,1.780809840547588729e+00,-8.429588427605649859e-01,8.346423195099664794e-01
-8.424337227580127596e-01,6.652463845081957317e-01,1.294311669947078691e+00,-1.460091024419978956e+00,-1.243058739801051749e+00,1.246098950542881889e+00,2.885253448141262833e-01,-3.806231007105138620e-01
1.312947584444143501e-01,-1.636366394718978823e-01,1.083810138661206901e+00,-9.600213807932925780e-01,-3.417748502825378176e-02,3.275807296049020323e-01,-1.527341211620069972e+00,1.766343056339228390e+00
3.034020289114822688e-01,-1.796351023541415404e-01,1.819509349388737984e+00,-1.669227527008372736e+00,6.003141326340490913e-01,-3.564631788763489850e-01,9.310990567560739617e-01,-8.800806159343954604e-01
-9.827530091095858511e-01,1.326830110185120537e+00,1.293856513445086343e+00,-7.983232984472650173e-01,9.382126404169828238e-01,-1.015085639111931615e+00,5.521092508944946096e-03,5.210530296841947573e-02
8.837853094834823287e-01,-4.617160009386506170e-01,1.302672375966348772e+00,-1.644877885850157151e+00,-6.675452327445974277e-02,-2.160774898993831905e-01,-8.664526886455716781e-01,8.964335930810068964e-01
1.555044661123295313e+00,-1.757906700078421869e+00,-6.697976420051295898e-01,3.678220667028521129e-01,1.038109997865027223e+00,-1.012599768233307440e+00,-6.197858739077001244e-01,6.576460183162099460e-01
-1.370653288951654503e+00,1.472262554798162260e+00,-6.838734174904194107e-01,1.306752137583876705e-01,7.453409517987786836e-01,-4.648712924032393778e-01,-9.779683887527669262e-01,9.982481227419049974e-01
1.363950993516135579e+00,-1.056757573182022458e+00,-1.404957504533507873e+00,1.521408610520550653e+00,-4.127996736940837130e-01,7.520030448322945205e-01,2.038686574931810047e-01,-2.751627974149324918e-01
3.487377674785032133e-01,-2.372140244267988696e-01,8.982146383710796211e-01,-8.816739181220697441e-01,8.703656680085611330e-02,-4.549357723785389940e-01,1.757888827448258917e+00,-1.761868667458704962e+00
-3.728893234523072975e-01,7.391061415243228572e-01,6.234625436630494288e-01,-6.369266740185152154e-01,-9.719282089865788343e-01,6.646358232711597758e-01,1.762267909777851527e+00,-1.527038736342382297e+00
-2.998759661983010916e-01,5.040844930586220185e-01,-6.050370880939819340e-01,6.330426527405470516e-01,2.087621009488530022e-01,-1.080857938252371801e-02,-1.765701753854233225e+00,2.007485272952869604e+00
-7.189714095490405965e-01,4.654828310940674618e-01,-1.975007233469209034e+00,2.033855203576550696e+00,-2.533934008166722762e-01,6.548241797336998848e-01,-2.382010615314613944e-01,7.659521936367540140e-02
1.076884840563922419e+00,-9.083038321019161199e-01,-5.607274355497874341e-01,2.695981411179850795e-01,-1.485062456843020851e+00,1.631536854304081574e+00,-1.702093891287471406e-01,2.634819844703111813e-01
-9.175111765191305002e-01,6.976241922894967917e-01,-9.137021763384977069e-01,9.421646237853721351e-01,1.477597541691465510e+00,-1.494830420491392919e+00,-2.806915799926130162e-01,1.674383689407381581e-01
1.999290123046893131e+00,-1.925931972024099714e+00,-1.381008036542168693e-01,4.122608683576681199e-01,-5.984745962755169124e-01,9.237602367885301424e-01,-1.094964149273392473e-01,-5.266938504727583514e-02
-1.112836119670619128e+00,1.215766184987370879e+00,1.198920870673699124e+00,-1.250166407274714953e+00,-8.283860415001287336e-01,9.045635810459293769e-01,2.613664251491996590e-02,6.595042831039985010e-02
1.407473300466047350e+00,-1.580970939931527486e+00,-1.670576101596497887e-01,2.667781741117560279e-01,2.467506498387728453e-01,-1.984230647105934831e-01,-9.270064396786527050e-01,1.010846394126021064e+00
6.776624448892685226e-01,-8.688791983826577026e-01,1.282440350571748544e+00,-1.468764656725839890e+00,-7.618607317432302128e-02,-8.392736073357667803e-02,-5.801269810642609714e-01,6.451136216822900282e-01
2.141128048243584603e-01,-2.570397987430395603e-01,1.332775720513499795e+00,-1.368326999250945031e+00,-4.070299417307625123e-01,4.806328729456027515e-01,1.542373976908161470e+00,-8.940341003747335202e-01
-1.041673099883999143e+00,1.338333697268325295e+00,-2.549907798404839054e-01,1.349648937629199241e-01,1.576234829147574290e+00,-1.631667827082023514e+00,3.324816743238855343e-01,-3.864218684538512916e-01
-3.884807345565897685e-01,1.207363072840232088e-01,1.637262225602678312e+00,-1.879296671431417876e+00,-2.021662371382562939e-01,4.928618494432005816e-03,2.260364757755854992e-01,-2.933132540188665427e-01
-4.494799603928684717e-01,3.894096999585191510e-01,-9.878828219129935917e-01,6.902707902379920935e-01,2.351446356340962107e-01,-2.181116987403518281e-01,1.846941974104271411e+00,-1.613371038475163832e+00
1.736350919442430640e-01,2.405848937839861201e-01,2.021330566800576101e+00,-1.746756324288042839e+00,-1.040530516273028061e+00,1.435306393238877432e+00,4.526186193380206113e-01,-1.228566748661509972e-01
7.769093148003506366e-01,-5.502097254128843762e-01,4.991272361700737070e-01,-3.381684563435040092e-01,-3.730406918450472897e-01,5.123858970145284131e-01,-1.696203680383563395e+00,1.828407874537005373e+00
-4.043541285633712179e-01,3.454145661096960640e-01,1.612103984048604222e+00,-1.708057159523723278e+00,1.143656093778101512e+00,-1.096623997167083919e+00,-4.549977206466253588e-01,2.079387603489179226e-01
1.288244055253482623e+00,-1.126658204576267419e+00,-6.958022648056932935e-01,1.187356188423644321e+00,3.602662135937311216e-01,-2.697718993244171415e-01,1.354259876582747379e+00,-1.376463762095867960e+00
7.309331130068115190e-01,-1.236099284453522351e+00,1.488600584050644882e+00,-1.313246587045557412e+00,-9.481943093264172395e-01,9.193660509169884198e-01,1.017096899208777966e-01,5.600928526880118996e-01
3.674424285975100291e-01,1.490144563148149137e-01,1.313306093319473788e+00,-1.162406837357654599e+00,-1.532232972835462448e+00,1.713689369956658215e+00,5.736053142697430385e-01,-5.304630293066548985e-01
-1.121667874658928143e+00,1.108157818993968258e+00,-8.955999126391504112e-03,2.689194266090362273e-01,-1.640079973610210518e+00,1.676449643774101883e+00,7.306597829561420898e-01,-6.902312998809041478e-01
-1.449332081850911447e+00,1.547780162954995875e+00,3.107239991781804433e-01,-4.198490397387636963e-01,-1.228266595351337642e+00,9.473135689885318067e-01,-6.915829966245750082e-01,7.625702648527139527e-01
5.255358079067846688e-01,-4.717648596835156694e-01,2.271754867976228109e-01,-2.768278554123105861e-01,-1.072501600842755254e+00,7.702121119857143761e-01,-1.666060049476209004e+00,1.842453268464689042e+00
3.977747067459119767e-01,-1.939518963286733233e-01,1.377248374726352254e-01,-9.402401631360557399e-02,-8.997905405005610646e-01,1.239655203623903468e+00,1.428120833283872182e+00,-1.632979383383200478e+00
8.111850765308460387e-01,-7.392472665130145337e-01,-1.312693550317293845e+00,1.122284639453346777e+00,1.018798930015221371e+00,-9.247582579735907915e-01,-7.936865994764098486e-01,1.272246147530061711e+00
9.420743669430524658e-01,-6.320683632450460054e-01,1.329422279286915032e+00,-1.188940269166120389e+00,1.278554653570782795e+00,-1.382462981036926220e+00,-8.103707121882857134e-01,1.005199358905542351e+00
-4.348237413338125190e-01,3.616004525943835035e-01,-9.082475185421101660e-01,9.910059003581382919e-01,-6.504258287772561875e-01,6.113047251981578167e-01,1.244164880625155734e+00,-1.760849420340659055e+00
2.014313285985681601e-01,-4.662819733734548944e-01,-4.654650262362123869e-01,7.254608876772279391e-01,-5.288046870046014813e-01,5.036316758864005649e-01,-1.994288685689395990e+00,1.642273058425569143e+00
-1.020790407247212039e+00,1.125482666936666654e+00,1.089169231645987557e+00,-1.213951312328542587e+00,-6.468323082412195113e-01,7.950759880005880964e-01,-1.116665960041864691e+00,4.780173563178188312e-01
-5.874781791946769305e-01,6.226192611528550414e-01,5.832502114252436920e-01,-4.449346212383373245e-01,-7.557374113192132370e-01,7.616809524063419268e-01,-2.047229448078375036e+00,1.991183772943033725e+00
-1.024423160991890791e+00,9.562355652194340916e-01,1.284660812741437397e+00,-1.271692592057031224e+00,-8.476755029511799933e-01,7.621614893557263626e-01,-6.396964584562730982e-01,4.786617736906662035e-01
-5.979989100018517911e-01,5.813169476799945334e-01,-3.134355482484127431e-01,2.843850471085773712e-01,4.897246656322727931e-01,-4.170776440419574072e-01,-1.834917949510498358e+00,1.963903649081156555e+00
2.806926390487906597e-01,-3.969277597839464544e-01,1.613038282987014682e+00,-1.275137873527063537e+00,-9.426317893983998664e-02,1.527746435681233894e-03,-1.350866502470127850e+00,1.220730706385816600e+00
1.174799355042893012e+00,-1.220490655300047411e+00,9.349946987551489563e-01,-1.128313537758653951e+00,-8.729952783008473327e-01,7.575426150487022392e-01,5.137661560552675422e-01,-4.294214700149160402e-01
1.319968170069051039e-01,-4.707119926663323461e-01,-1.894507596497381430e+00,1.788108428198051048e+00,3.771074722914779520e-01,-5.721858953788507007e-02,-1.065609604979730785e+00,1.002733087466240347e+00
-2.673837929251752787e-01,1.983086879985983264e-01,-1.049209588674248295e+00,1.175370257676481733e+00,5.380098883709227842e-01,-3.430091120134494687e-01,1.814711186105754770e+00,-1.686567270585854095e+00
-4.138484840887159955e-01,4.877721464111253180e-01,-8.689675398956425711e-01,6.629444896674991927e-01,-1.310326091271004856e+00,1.717378591444379099e+00,-6.987560808292658798e-01,1.014301950496834914e+00
9.539145618409395899e-01,-8.950858357430131473e-01,5.485431387715461460e-02,3.107820312648107083e-02,-1.722224913174892791e+00,1.634526084755375086e+00,-1.572306008587697201e-01,1.953306910849693656e-01
-8.452853193138696319e-01,6.551339186641549350e-01,1.164973306443485956e+00,-1.199458548152106285e+00,-1.007042696514572011e+00,1.047319353385546270e+00,7.880258395220718359e-01,-8.673284183225328237e-01
2.842619606449845598e-02,2.061032963164275422e-01,-1.352023882754517459e+00,1.161524244025443187e+00,-1.067773456223849893e+00,9.699130150398042050e-01,1.296124386224546621e+00,-1.076434741541071105e+00
4.031015087612387360e-01,-4.446254094688096292e-01,2.940568251653076781e-01,-4.117072108745984949e-01,2.639634233609017278e-02,-5.282440829162350637e-02,-1.931605973558842004e+00,1.790999843403744851e+00
-4.035144222980024398e-01,3.291085301412681186e-01,8.505631898725779516e-01,-2.072964170442823661e-01,1.056608996002195822e+00,-1.278706899044232070e+00,1.794158740712657574e+00,-1.294924176019609519e+00
7.502060544890568616e-01,-3.992828896981243103e-01,9.864866930962555847e-01,-6.068798232798253700e-01,-4.133224602792713309e-01,6.405696797867651560e-01,1.833375088476339121e+00,-1.732332211776626663e+00
-1.078351694078184986e+00,1.001510389280847013e+00,1.322961122466947415e-01,-2.940255849429469492e-01,-2.626339739711739951e-01,2.771090062811056298e-01,1.628339345040123787e+00,-1.621629780477225724e+00
3.405218490356686639e-02,2.916935628232430466e-01,7.322673801869964416e-01,-8.536173653024581309e-01,-8.147377553661647731e-01,1.157948866867770210e+00,1.234757264612866612e+00,-1.765724434607146787e+00
5.170429305025410205e-01,-6.889601608934101673e-01,1.720181378833362862e+00,-1.350799283080723390e+00,-3.294545588303069983e-01,3.949335959580058675e-01,7.948153801375541505e-01,-8.686851186040462913e-01
9.450341982385130901e-01,-1.001280074884636218e+00,1.319635436070151879e+00,-1.428012681890204583e+00,1.274995044268190769e+00,-1.001823277666309853e+00,1.677740530143493891e-01,-1.983995057355300018e-01
9.121161115688182219e-01,-9.334924245155185041e-01,-1.496128716943194714e+00,1.824587257324405076e+00,-1.022931038632117762e-01,-8.239050447484287665e-02,-7.118541913424700773e-01,7.004279545763805181e-01
1.597070264178271692e+00,-1.504784591391826964e+00,-1.514482454606216055e-01,1.369468398628865824e-01,1.118703547651261232e+00,-1.153172426615586721e+00,2.215087271692227355e-01,-6.881459544794786831e-01
1.700154254830855471e+00,-1.232976789472674195e+00,1.083345131636810121e+00,-1.094431960702614504e+00,2.598603943315002107e-01,-2.175891123575059150e-01,7.430601837336980875e-01,-6.480893578745295924e-01
-4.680429828113048113e-02,-1.958290516952556071e-01,-4.544387705999715643e-01,4.550753762441144268e-01,6.052082234582714104e-01,-8.872458471825386273e-01,1.829020182305530762e+00,-1.552802903925056599e+00
1.240491012350861233e+00,-1.021732245872875700e+00,-8.020764571183243152e-01,9.669806155647809875e-01,1.217771480570911669e+00,-1.091686203619866902e+00,-7.357475738508281182e-01,9.159083102463343451e-01
-1.756632855127701509e+00,1.890929109195664592e+00,-4.882916780097125153e-01,4.177577042500786875e-01,1.444465882098595333e-01,-3.106776689128300517e-01,-8.068467524389755230e-01,9.082508595065166279e-01
1.694950177617034204e-01,-5.254576358500863131e-01,1.670711805239998071e+00,-2.115927192577876426e+00,-2.103593182715575438e-01,-1.484993758484239867e-01,6.185145603649302437e-01,-6.735433266168535660e-01
-1.665281010412934248e-01,-3.079368356982085941e-02,-1.769302405729676897e+00,1.926656095548066050e+00,2.457096195290195961e-01,-2.853909171820276924e-01,-4.776205152685591426e-01,4.379331962337253970e-01
2.989645067016293845e-01,-2.510364296217355573e-01,-2.013093414966650840e+00,1.984401946996862787e+00,1.059292955730843783e-01,-4.913936480214082803e-01,4.867832260496858243e-01,-5.035752559755651836e-01
1.631933242726921751e+00,-1.262170094563527467e+00,9.382432263024147179e-02,-3.419959931158365052e-01,-1.323015214477521129e+00,1.384687157211420105e+00,1.330608513111731228e-01,-1.036566643620226991e-01
-1.383600426198323241e+00,1.204617563137224900e+00,-1.397999827558553010e+00,1.197765724270617227e+00,6.311700139084825967e-01,-9.009456205192512002e-02,2.558859450240368316e-01,-4.694288402595978571e-01
5.287942380342526283e-01,-1.901802827558487508e-01,1.502633844606056979e+00,-1.394618656877463891e+00,9.897188351043364474e-01,-1.052370515169547494e+00,9.503010649236015572e-01,-9.433085568050849634e-01
-1.557753345614526719e+00,1.399388571534460946e+00,-2.555537204363512171e-01,3.496911804113612132e-01,1.209456088921504330e-01,-1.806141910491232405e-02,-1.060151278277107645e+00,1.288054350298968975e+00
-1.196062226150952812e+00,1.252446246820246856e+00,-1.248850077921783264e+00,1.561538698692660043e+00,-5.154337065841249066e-01,6.621668911196143537e-01,1.489384180977478545e-01,-2.506201627849740168e-02
1.222608063775107556e+00,-1.335094847453523803e+00,4.861962181406551814e-02,1.819093549765883888e-01,-2.690597052162316261e-01,2.901402354099543168e-01,-1.234219071462876016e+00,1.132774835883123332e+00
1.585531840753936939e+00,-1.513202475862110985e+00,2.451657700736305512e-01,-4.502310512914977081e-01,9.103553187437084526e-01,-9.063114440342420197e-01,-8.828902339696977908e-01,1.084785887791169356e+00
-1.623848503775134455e+00,1.028885116348256856e+00,2.645303307321345554e-01,-4.054439099308724814e-01,2.294338933245491652e-01,1.724139558778020331e-01,1.546942738299301956e+00,-1.428145188949296651e+00
-6.584674555058771528e-01,7.737005199458660831e-01,-4.624052652292229837e-01,3.123923156090152586e-01,-6.756312663357340043e-01,5.133450495094218358e-01,1.466636583336903277e+00,-1.655395209636190135e+00
-1.158967411525910096e+00,1.070210784469614707e+00,1.049906363677095333e+00,-1.314873609243561337e+00,-2.045699408699886701e-01,-3.039027072157784448e-01,9.460437521937835603e-01,-1.377853353553184945e+00
9.984211961095641463e-01,-9.955105571723766866e-01,4.065395724091011576e-01,-6.108886813046180420e-01,1.504456816554354370e+00,-1.676933962500271269e+00,5.918968461065354791e-01,-4.358306995445723753e-01
-1.653049974884004847e+00,1.639953674785604720e+00,5.002783553601867217e-01,-6.905179267029837309e-01,-1.450672883838323157e-01,2.762189064016880025e-01,-7.979098600171700140e-01,8.366219608034620725e-01
-2.499903178909257395e-01,1.364467507923950995e-01,-1.410266701134721412e+00,1.602189595637052655e+00,1.176013121305968134e+00,-9.962458442272575931e-01,5.314277021451752070e-01,-5.972489849785730387e-01
